product_name,product_url,category,status,stars
"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,Laptop Accessories,Reviewd,5.0 star rating
Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,Laptop Accessories,NULL,NULL
Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,Laptop Accessories,NULL,NULL
"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Laptop Accessories,NULL,NULL
"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,Laptop Accessories,NULL,NULL
Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,Laptop Accessories,NULL,NULL
Zebronics External TV Tuner Card TL1010,https://yoshops.com/products/zebronics-external-tv-tuner-card-tl1010,Computers Accessories,Reviewd,4.9 star rating
Zebronics ZEB-U740 UPS 600VA,https://yoshops.com/products/zebronics-zeb-u740-ups-600va,Computers Accessories,Reviewd,5.0 star rating
Dell KB216 Multimedia USB Wired Keyboard,https://yoshops.com/products/dell-kb216-multimedia-usb-wired-keyboard,Computers Accessories,Reviewd,5.0 star rating
Zebion Gamepad,https://yoshops.com/products/zebion-gamepad,Computers Accessories,Reviewd,5.0 star rating
Zebronics ZEBVR100 Virtual Reality Kit VR box 3D 360 Degree,https://yoshops.com/products/zebronics-zebvr100-virtual-reality-kit-vr-box-3d-360-degree,Computers Accessories,Reviewd,4.8 star rating
"Upstox Free Demat & Trading Account Get Free Gift (Wallet,Bag,Earphone) Value of Rs.999 from Yoshops.com",https://yoshops.com/products/upstox-free-demat-trading-account-get-free-gift-wallet-bag-earphone-value-of-rs-999-from-yoshops-com,Computers Accessories,Reviewd,5.0 star rating
Zebronics Radiant Multimedia Gaming Keyboard,https://yoshops.com/products/zebronics-radiant-multimedia-gaming-keyboard,Computers Accessories,Reviewd,5.0 star rating
QUECHUA Ultra-Compact Backpack10-Litre - Black,https://yoshops.com/products/quechua-ultra-compact-backpack10-litre-black,Computers Accessories,Reviewd,5.0 star rating
QUECHUA Mini Laptop Bag 10 Liter- Red/Black,https://yoshops.com/products/quechua-laptop-bag,Computers Accessories,Reviewd,5.0 star rating
Zebronics ZEB-16A 16 inch (39.6 cm) LED Monitor Full HD,https://yoshops.com/products/zebronics-zeb-16a-16-inch-396-cm-led-monitor-full-hd,Computers Accessories,Reviewd,5.0 star rating
Boat Rockerz 225 Metal Wireless Bluetooth Headset with Mic (Black),https://yoshops.com/products/boat-rockerz-225-metal-wireless-bluetooth-headset-with-mic-black,Computers Accessories,NULL,NULL
Candytech H111i Supersonic Bass earphone Wired Headset With Mic,https://yoshops.com/products/candytech-h111i-supersonic-bass-earphone-wired-headset-with-mic,Computers Accessories,NULL,NULL
Y0-100 Wireless Mouse,https://yoshops.com/products/y0-100-wireless-mouse,Computers Accessories,Reviewd,5.0 star rating
Zebion Ergo PS2 USB Keyboard (Black and Red Keys),https://yoshops.com/products/zebion-ergo-ps2-usb-keyboard-black-and-red-keys,Computers Accessories,NULL,NULL
Ultra Thin Keyboard Cover for Laptop Keyboard,https://yoshops.com/products/ultra-thin-keyboard-cover-for-laptop-keyboard1,Computers Accessories,NULL,NULL
Casio MJ-12SA Desktop Calculator -Black,https://yoshops.com/products/casio-mj-12sa-desktop-calculator-black,Computers Accessories,NULL,NULL
Zebronics 18.5 inch Full HD LED Monitor,https://yoshops.com/products/zebronics-185-inch-full-hd-led-monitor,Computers Accessories,NULL,NULL
Zebronics ZEB-A19 19-inch LED Monitor,https://yoshops.com/products/zebronics-zeb-a19-19-inch-led-monitor,Computers Accessories,NULL,NULL
ZEBRONICS All-In-One USB Card Reader,https://yoshops.com/products/zebronics-all-in-one-usb-card-reader,Computers Accessories,NULL,NULL
Free Gift Value of Rs.999 and Get Free Paytm Money Demat Account,https://yoshops.com/products/free-gift-value-of-rs-999-and-get-free-paytm-money-demat-account,Computers Accessories,NULL,NULL
"Hammer Airflow True Wireless Earbud with Mic (Black & White), 5 Hours Playtime,with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbud-with-mic-black-white-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Computers Accessories,NULL,NULL
"Zebion Glider Wireless Mouse(Black,White)",https://yoshops.com/products/zebion-glider-wireless-mouseblackwhite,Computers Accessories,NULL,NULL
Zebronics ZEB-K11 USB keyboard (Black),https://yoshops.com/products/zebronics-zeb-k11-usb-keyboard-black,Computers Accessories,NULL,NULL
Quantum mini usb keyboard,https://yoshops.com/products/quantum-mini-usb-keyboard,Computers Accessories,NULL,NULL
Yo215 Wireless Keyboard,https://yoshops.com/products/yo215-wireless-keyboard,Computers Accessories,NULL,NULL
Zebronics Neon Optical USB Mouse Black,https://yoshops.com/products/zebronics-neon-optical-usb-mouse-black,Computers Accessories,NULL,NULL
SECUPIX USB MOUSE - MU2011,https://yoshops.com/products/secupix-usb-mouse-mu2011,Computers Accessories,NULL,NULL
Zebronics Ride Wireless Optical Mouse,https://yoshops.com/products/zebronics-wireless-optical-mouse,Computers Accessories,Reviewd,5.0 star rating
Zebion Ergo Wireless Slim Fit G1600 Keyboard and Mouse,https://yoshops.com/products/zebion-ergo-wireless-slim-fit-g1600-keyboard-and-mouse,Computers Accessories,NULL,NULL
Logitech MK220 Wireless Keyboard and Mouse Combo,https://yoshops.com/products/logitech-mk220-wireless-keyboard-and-mouse-combo,Computers Accessories,Reviewd,5.0 star rating
Logitech Mk235 Wireless Keyboard Mouse Combo-Black,https://yoshops.com/products/logitech-mk235-wireless-keyboard-mouse-combo-black,Computers Accessories,NULL,NULL
zebronics keyboard mouse combo,https://yoshops.com/products/zebronics-keyboard-mouse-combo,Computers Accessories,NULL,NULL
150Mbps Wireless Nano USB Adapter,https://yoshops.com/products/150mbps-wireless-nano-usb-adapter,Computers Accessories,NULL,NULL
Mini Mushroom Portable Bluetooth Mobile/Tablet Speaker,https://yoshops.com/products/mini-mushroom-portable-bluetooth-mobiletablet-speaker,Computers Accessories,Reviewd,4.5 star rating
Jackly Screwdriver Set Tool Kit(Pack of 32),https://yoshops.com/products/jackly-screwdriver-set-tool-kitpack-of-32,Computers Accessories,NULL,NULL
Sandisk Ultra Dual 16gb OTG Pen Drive,https://yoshops.com/products/sandisk-dual-16gb-usb-30-otg-pen-drive,Computers Accessories,NULL,NULL
KIPSTA Sports Laptop Backpack 17Liter- Grey/Yellow,https://yoshops.com/products/kipsta-sports-laptop-backpack-17liter-greyyellow,Computers Accessories,NULL,NULL
UBON CONCH Wireless Bluetooth Speaker,https://yoshops.com/products/ubon-conch-wireless-bluetooth-speaker,Computers Accessories,NULL,NULL
"UBON GBT-30A WOODEN Wireless Bluetooth Speaker for mobile,laptop,pc",https://yoshops.com/products/ubon-gbt-30a-wooden-wireless-bluetooth-speaker-for-mobile-laptop-pc1,Computers Accessories,NULL,NULL
TG 113 Wireless Bluetooth Speaker,https://yoshops.com/products/tg-113-wireless-bluetooth-speaker,Computers Accessories,NULL,NULL
WS887 Mini Wireless Bluetooth Speaker,https://yoshops.com/products/ws887-mini-wireless-bluetooth-speaker1,Computers Accessories,NULL,NULL
GT-112 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/gt-112-portable-wireless-bluetooth-speaker,Computers Accessories,NULL,NULL
A0-105 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a0-105-portable-wireless-bluetooth-speaker,Computers Accessories,NULL,NULL
A-031 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a-031-portable-wireless-bluetooth-speaker,Computers Accessories,Reviewd,5.0 star rating
"Ladies Small Hand Bag Color(Balck,Pink,Green)",https://yoshops.com/products/ladies-small-hand-bag-color-balck-pink-green,Computers Accessories,NULL,NULL
"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,Computers Accessories,Reviewd,5.0 star rating
Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,Computers Accessories,NULL,NULL
Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,Computers Accessories,NULL,NULL
"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Computers Accessories,NULL,NULL
"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,Computers Accessories,NULL,NULL
Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,Computers Accessories,NULL,NULL
Summer Internship Gift,https://yoshops.com/products/summer-internship-gift,Accessories,Reviewd,4.6 star rating
Zebronics External TV Tuner Card TL1010,https://yoshops.com/products/zebronics-external-tv-tuner-card-tl1010,Accessories,Reviewd,4.9 star rating
Refer and Earn Rs.2000 and Get Free Partnership Gift,https://yoshops.com/products/refer-and-earn-rs-2000-and-get-free-partnership-gift,Accessories,Reviewd,5.0 star rating
Zebronics ZEB-U740 UPS 600VA,https://yoshops.com/products/zebronics-zeb-u740-ups-600va,Accessories,Reviewd,5.0 star rating
Dell KB216 Multimedia USB Wired Keyboard,https://yoshops.com/products/dell-kb216-multimedia-usb-wired-keyboard,Accessories,Reviewd,5.0 star rating
Zebion Gamepad,https://yoshops.com/products/zebion-gamepad,Accessories,Reviewd,5.0 star rating
Hot Wheels Car 5 Gift Pack,https://yoshops.com/products/hot-wheels-car-5-gift-pack,Accessories,Reviewd,5.0 star rating
Sony MDR-G45LP On-Ear Street Wired Headphone,https://yoshops.com/products/sony-mdr-g45lp-on-ear-street-wired-headphone,Accessories,Reviewd,5.0 star rating
"Upstox Free Demat & Trading Account Get Free Gift (Wallet,Bag,Earphone) Value of Rs.999 from Yoshops.com",https://yoshops.com/products/upstox-free-demat-trading-account-get-free-gift-wallet-bag-earphone-value-of-rs-999-from-yoshops-com,Accessories,Reviewd,5.0 star rating
HX-715 Flying Helicopter With Remote Control Toy,https://yoshops.com/products/flying-helicopter-with-remote-control,Accessories,Reviewd,5.0 star rating
Zebronics Radiant Multimedia Gaming Keyboard,https://yoshops.com/products/zebronics-radiant-multimedia-gaming-keyboard,Accessories,Reviewd,5.0 star rating
QUECHUA Ultra-Compact Backpack10-Litre - Black,https://yoshops.com/products/quechua-ultra-compact-backpack10-litre-black,Accessories,Reviewd,5.0 star rating
QUECHUA Mini Laptop Bag 10 Liter- Red/Black,https://yoshops.com/products/quechua-laptop-bag,Accessories,Reviewd,5.0 star rating
Mobile Spare Parts,https://yoshops.com/products/mobile-spare-part,Accessories,Reviewd,5.0 star rating
Zebronics ZEB-16A 16 inch (39.6 cm) LED Monitor Full HD,https://yoshops.com/products/zebronics-zeb-16a-16-inch-396-cm-led-monitor-full-hd,Accessories,Reviewd,5.0 star rating
SAMSUNG Travel Adapter White Battery Charger,https://yoshops.com/products/samsung-travel-adapter-white-battery-charger,Accessories,Reviewd,5.0 star rating
Samsung Universal Mobile Charger USB Power Wall Adapter,https://yoshops.com/products/samsung-universal-mobile-charger-usb-power-wall-adapter,Accessories,Reviewd,5.0 star rating
QUECHUA Ultra Compact Travel 10 Litre Backpack (Blue),https://yoshops.com/products/quechua-ultra-compact-travel-10-litre-backpack-blue,Accessories,Reviewd,5.0 star rating
Auto ePass 2003 FIPS USB Token,https://yoshops.com/products/auto-epass-2003-fips-usb-token,Accessories,NULL,NULL
King Driver Remote Control Car,https://yoshops.com/products/king-driver-remote-control-car,Accessories,NULL,NULL
QUECHUA Travel Multi-Compartment Pouch - Brown,https://yoshops.com/products/quechua-travel-multi-compartment-pouch-brown,Accessories,NULL,NULL
Boat Rockerz 225 Metal Wireless Bluetooth Headset with Mic (Black),https://yoshops.com/products/boat-rockerz-225-metal-wireless-bluetooth-headset-with-mic-black,Accessories,NULL,NULL
Candytech H111i Supersonic Bass earphone Wired Headset With Mic,https://yoshops.com/products/candytech-h111i-supersonic-bass-earphone-wired-headset-with-mic,Accessories,NULL,NULL
Laptop Spare Parts,https://yoshops.com/products/laptop-spare-parts,Accessories,NULL,NULL
Y0-100 Wireless Mouse,https://yoshops.com/products/y0-100-wireless-mouse,Accessories,Reviewd,5.0 star rating
BOROLINE ANTISEPTIC CREAM Combo,https://yoshops.com/products/boroline-cream,Accessories,NULL,NULL
Zebion Ergo PS2 USB Keyboard (Black and Red Keys),https://yoshops.com/products/zebion-ergo-ps2-usb-keyboard-black-and-red-keys,Accessories,NULL,NULL
Nova NHC-3791 Electric Hair Trimmer (Black),https://yoshops.com/products/nova-nhc-3017-electric-hair-clipper,Accessories,Reviewd,4.7 star rating
Ultra Thin Keyboard Cover for Laptop Keyboard,https://yoshops.com/products/ultra-thin-keyboard-cover-for-laptop-keyboard1,Accessories,NULL,NULL
Casio MJ-12SA Desktop Calculator -Black,https://yoshops.com/products/casio-mj-12sa-desktop-calculator-black,Accessories,NULL,NULL
Casio DR-140TM Printing Calculator,https://yoshops.com/products/casio-dr-140tm-printing-calculator,Accessories,NULL,NULL
Zebronics 18.5 inch Full HD LED Monitor,https://yoshops.com/products/zebronics-185-inch-full-hd-led-monitor,Accessories,NULL,NULL
Zebronics ZEB-A19 19-inch LED Monitor,https://yoshops.com/products/zebronics-zeb-a19-19-inch-led-monitor,Accessories,NULL,NULL
QUECHUA LAPTOP Bag BACKPACK 20 Litre - GREY,https://yoshops.com/products/quechua-laptop-backpack-20-litre-grey,Accessories,NULL,NULL
KIPSTA Light Sports Bag 15 Litres - Blue,https://yoshops.com/products/kipsta-light-sports-bag-15-litres-blue,Accessories,NULL,NULL
ZEBRONICS All-In-One USB Card Reader,https://yoshops.com/products/zebronics-all-in-one-usb-card-reader,Accessories,NULL,NULL
"Mini VR BOX Virtual Reality Headsets with ultra 3D glasses Compatible with Android and IOS Devices (Blue, Black)",https://yoshops.com/products/mini-vr-box-virtual-reality-headsets-with-ultra-3d-glasses-compatible-with-android-and-ios-devices-blue-black,Accessories,NULL,NULL
Free Gift Value of Rs.999 and Get Free Paytm Money Demat Account,https://yoshops.com/products/free-gift-value-of-rs-999-and-get-free-paytm-money-demat-account,Accessories,NULL,NULL
"Hammer Airflow True Wireless Earbud with Mic (Black & White), 5 Hours Playtime,with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbud-with-mic-black-white-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Accessories,NULL,NULL
Rosra Black Analog Watch,https://yoshops.com/products/rosra-black-analog-watch,Accessories,NULL,NULL
Quantum QHM 6602-M 6600 mAh(White),https://yoshops.com/products/quantum-qhm-6602-m-6600-mahwhite,Accessories,NULL,NULL
Mobile Battery,https://yoshops.com/products/mobile-battery,Accessories,NULL,NULL
Chetan Bhagat Book Series,https://yoshops.com/products/chetan-bhagat-book-series,Accessories,NULL,NULL
"Zebion Glider Wireless Mouse(Black,White)",https://yoshops.com/products/zebion-glider-wireless-mouseblackwhite,Accessories,NULL,NULL
"Zebronics USB Type C Cable 1 Meter Charging Cable for Samsung, Nokia, LG, HTC, Lenovo, Gionee and other smart phone.(Black)",https://yoshops.com/products/zebronics-usb-type-c-cable,Accessories,NULL,NULL
Zebronics ZEB-K11 USB keyboard (Black),https://yoshops.com/products/zebronics-zeb-k11-usb-keyboard-black,Accessories,NULL,NULL
Quantum mini usb keyboard,https://yoshops.com/products/quantum-mini-usb-keyboard,Accessories,NULL,NULL
Yo215 Wireless Keyboard,https://yoshops.com/products/yo215-wireless-keyboard,Accessories,NULL,NULL
Yo145 OTG Cable,https://yoshops.com/products/yo145-otg-cable,Accessories,Reviewd,4.2 star rating
Zebronics Neon Optical USB Mouse Black,https://yoshops.com/products/zebronics-neon-optical-usb-mouse-black,Accessories,NULL,NULL
SECUPIX USB MOUSE - MU2011,https://yoshops.com/products/secupix-usb-mouse-mu2011,Accessories,NULL,NULL
"Kasi yatra set silk cotton fabric decorated with rich kundans, brooches and laces",https://yoshops.com/products/kasi-yatra-set-silk-cotton-fabric-decorated-with-rich-kundans-brooches-and-laces,Accessories,NULL,NULL
Zebronics Ride Wireless Optical Mouse,https://yoshops.com/products/zebronics-wireless-optical-mouse,Accessories,Reviewd,5.0 star rating
Zebion Ergo Wireless Slim Fit G1600 Keyboard and Mouse,https://yoshops.com/products/zebion-ergo-wireless-slim-fit-g1600-keyboard-and-mouse,Accessories,NULL,NULL
Logitech MK220 Wireless Keyboard and Mouse Combo,https://yoshops.com/products/logitech-mk220-wireless-keyboard-and-mouse-combo,Accessories,Reviewd,5.0 star rating
Logitech Mk235 Wireless Keyboard Mouse Combo-Black,https://yoshops.com/products/logitech-mk235-wireless-keyboard-mouse-combo-black,Accessories,NULL,NULL
zebronics keyboard mouse combo,https://yoshops.com/products/zebronics-keyboard-mouse-combo,Accessories,NULL,NULL
